id,alert_id,title,description,url,published_at,source_type,language,country,favorite,tone,source_name,source_url,parent_url,parent_id,children,direct_reach,cumulative_reach,domain_reach,tags,score,alert_name
128161242743,1648674,"Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs","Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs",https://twitter.com/KaykalMustafa/status/1069944267026632705,"2018-12-04 13:19:26+00:00",twitter,tr,,0,positive,KaykalMustafa,https://twitter.com/KaykalMustafa,https://www.instagram.com/p/Bq4XYi4B2Ix/,128144062505,0,472,472,,,18,IKSV
128161276493,1648674,"Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs","Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs",https://twitter.com/e8a7290670194ab/status/1069945653969731584,"2018-12-04 13:24:57+00:00",twitter,tr,,0,positive,e8a7290670194ab,https://twitter.com/e8a7290670194ab,https://www.instagram.com/p/Bq4XYi4B2Ix/,128144062505,0,149,149,,,15,IKSV
128161342135,1648674,"Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0
#saloniksv https://t.co/ecRy2zwHFo","Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0 #saloniksv https://t.co/ecRy2zwHFo",https://twitter.com/hedonutopia/status/1069948218425966594,"2018-12-04 13:35:08+00:00",twitter,tr,TR,0,neutral,hedonutopia,https://twitter.com/hedonutopia,https://twitter.com/bugraorcan/status/1069925663543623682,128160809415,0,557,557,,,18,IKSV
128161345149,1648674,"Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0
#saloniksv https://t.co/ecRy2zwHFo","Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0 #saloniksv https://t.co/ecRy2zwHFo",https://twitter.com/kerem_feyzi/status/1069948321740013568,"2018-12-04 13:35:33+00:00",twitter,tr,TR,0,neutral,kerem_feyzi,https://twitter.com/kerem_feyzi,https://twitter.com/bugraorcan/status/1069925663543623682,128160809415,0,81,81,,,13,IKSV
128161388651,1648674,"Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0
#saloniksv https://t.co/ecRy2zwHFo","Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0 #saloniksv https://t.co/ecRy2zwHFo",https://twitter.com/seraysaltik/status/1069949931048353793,"2018-12-04 13:41:56+00:00",twitter,tr,,0,neutral,seraysaltik,https://twitter.com/seraysaltik,https://twitter.com/bugraorcan/status/1069925663543623682,128160809415,0,185,185,,,15,IKSV
128161431612,1648674,"Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0
#saloniksv https://t.co/ecRy2zwHFo","Bir tarafta yeni albüm Yakamoz Sandal1ndan _ark1lar, bir yandan hali haz1rda ezberlere kaz1nan _ark1lar. 8 Aral1k gecesinin ritmini Hedonutopia belirleyecek. Biletler @Biletix ve 0KSVde: https://t.co/RsXdzvOzC0 #saloniksv https://t.co/ecRy2zwHFo",https://twitter.com/maxstirnerTR/status/1069951377642807296,"2018-12-04 13:47:41+00:00",twitter,tr,,0,neutral,maxstirnerTR,https://twitter.com/maxstirnerTR,https://twitter.com/bugraorcan/status/1069925663543623682,128160809415,0,132,132,,,14,IKSV
128161619069,1648674,"& yorumu, sahne duru_uyla zenginle_tiren ^enay Lambaolu ve ona e_lik edecek kemençe ustas1 Derya Türkan. 0kisi bir arada sahnede yer alaca1 11 Aral1k gecesinin biletleri @Biletix ve 0KSVde: https://t.co/KAEJXRPcfr
#saloniksv https://t.co/o0mv6cD5Lm","Caz sahnemizi sesi, yorumu, sahne duru_uyla zenginle_tiren ^enay Lambaolu ve ona e_lik edecek kemençe ustas1 Derya Türkan. 0kisi bir arada sahnede yer alaca1 11 Aral1k gecesinin biletleri @Biletix ve 0KSVde: https://t.co/KAEJXRPcfr",https://twitter.com/bugraorcan/status/1069959024865611777,"2018-12-04 14:18:05+00:00",twitter,tr,,0,positive,bugraorcan,https://twitter.com/bugraorcan,,,0,1309,1309,,,21,IKSV
128161670503,1648674,"Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs","Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs",https://twitter.com/cidemyucasu/status/1069960801916739584,"2018-12-04 14:25:08+00:00",twitter,tr,,0,positive,cidemyucasu,https://twitter.com/cidemyucasu,https://www.instagram.com/p/Bq4XYi4B2Ix/,128144062505,0,743,743,,,19,IKSV
128161855930,1648674,"@saloniksv 'de tam olarak benim haftam  
7 Aral1k: @tsarbmusic 
8 Aral1k: @hedonutopia","@saloniksv 'de tam olarak benim haftam 7 Aral1k: @tsarbmusic 8 Aral1k: @hedonutopia",https://twitter.com/alkmkr/status/1069967297954148353,"2018-12-04 14:50:57+00:00",twitter,tr,TR,0,neutral,alkmkr,https://twitter.com/alkmkr,,,0,305,305,,,17,IKSV
128161953907,1648674,"Istanbul 7/12 @saloniksv https://t.co/EOpcz8AUFo https://t.co/hPr0S6hFzL","Istanbul 7/12 @saloniksv https://t.co/EOpcz8AUFo https://t.co/hPr0S6hFzL",https://twitter.com/tsarbmusic/status/1069970903721799680,"2018-12-04 15:05:17+00:00",twitter,tr,,0,positive,tsarbmusic,https://twitter.com/tsarbmusic,http://www.megahaber27.com/11449-Tarihte-bugun-neler-oldu.html,128069438447,0,1279,1279,,,21,IKSV
128161955745,1648674,"Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar Byle 2018in son büyük dans1na haz1r m1y1z? 7 Aral1ktaki konserin biletleri @Biletix ve 0KSVde:  
#saloniksv https://t.co/GzSMUPPwLt","Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar Byle 2018in son büyük dans1na haz1r m1y1z? 7 Aral1ktaki konserin biletleri @Biletix ve 0KSVde: #saloniksv https://t.co/GzSMUPPwLt",https://twitter.com/tsarbmusic/status/1069970991009419264,"2018-12-04 15:05:38+00:00",twitter,tr,,0,neutral,tsarbmusic,https://twitter.com/tsarbmusic,https://twitter.com/melikos58/status/1069911723635863553,128160503209,0,1279,1279,,,21,IKSV
128162005623,1648674,"Tiyatro: Seni Seviyorum Turkiye","Bu oyunu 21. Istanbul Tiyatro Festivali kapsam1nda izledik. Bak1rköy Belediyesi Tiyatrolar1n1n sahneledii bir oyun. Yunus Emre Kültür Merkezinde oynan1yor ve sahne ve seyirciler iç içe, oyun ister istemez içine al1yor seyirciyi..",http://afilperisi.blogspot.com/2017/11/tiyatro-seni-seviyorum-turkiye.html,"2018-12-04 14:58:51+00:00",blogs,tr,US,0,neutral,afilperisi.blogspot.com,http://afilperisi.blogspot.com,,,0,,,,,3,IKSV
128162362049,1648674,"ANAMED ve 0stanbul Tasar1m Bienali sizi farkl1 alanlardan iki kat1l1mc1n1n fotoraf-ar_iv ili_kisi üzerinde duraca1 serbest bir söyle_iye davet ediyor. 

Fotoraflardan Ne Örenirim: Ar_ivin 0leri ve Geriye Doru Arkeolojisi

@kocuni_ANAMED  &","ANAMED ve 0stanbul Tasar1m Bienali sizi farkl1 alanlardan iki kat1l1mc1n1n fotoraf-ar_iv ili_kisi üzerinde duraca1 serbest bir söyle_iye davet ediyor.",https://twitter.com/baronovsky1/status/1069985528282603520,"2018-12-04 16:03:23+00:00",twitter,tr,,0,positive,baronovsky1,https://twitter.com/baronovsky1,https://twitter.com/kocuni_ANAMED/status/1068119950517252096,128119080517,0,27,27,,,12,IKSV
128162417947,1648674,"& z bir çocuk,annesi pes etmi_ Hubert ise çabal1yor ama bu konuda beceriksiz.
0zleyin,ben size zaman kayb1 olmad11n1n teminat1n1 veriyorum.
#movie #film #imdb #blogger #bookstagram #replik #sinema #annemiöldürdüm #gençlik #cannes #iksv #xavierdolan","#movie #film #imdb #blogger #bookstagram #replik #sinema #annemiöldürdüm #gençlik #cannes #iksv #xavierdolan",https://www.instagram.com/p/Bq-FW6QlvHZ/,"2018-12-04 15:14:32+00:00",images,tr,,0,neutral,,http://instagram.com/deliceduslerim_,https://www.instagram.com/p/Bq5BFFTnSSb/,128145425044,0,,,,,,IKSV
128162420033,1648674,"RT @tsarbmusic: Istanbul 7/12 @saloniksv https://t.co/EOpcz8AUFo https://t.co/hPr0S6hFzL","RT @tsarbmusic: Istanbul 7/12 @saloniksv https://t.co/EOpcz8AUFo https://t.co/hPr0S6hFzL",https://twitter.com/bloodwhore_/status/1069987578894536704,"2018-12-04 16:11:32+00:00",twitter,tr,,0,positive,bloodwhore_,https://twitter.com/bloodwhore_,http://www.megahaber27.com/11449-Tarihte-bugun-neler-oldu.html,128069438447,0,715,715,,,19,IKSV
128162433392,1648674,"Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar Byle 2018in son büyük dans1na haz1r m1y1z? 7 Aral1ktaki konserin biletleri @Biletix ve 0KSVde:  
#saloniksv https://t.co/GzSMUPPwLt","Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar Byle 2018in son büyük dans1na haz1r m1y1z? 7 Aral1ktaki konserin biletleri @Biletix ve 0KSVde: #saloniksv https://t.co/GzSMUPPwLt",https://twitter.com/bloodwhore_/status/1069987996760502273,"2018-12-04 16:13:12+00:00",twitter,tr,,0,neutral,bloodwhore_,https://twitter.com/bloodwhore_,https://twitter.com/melikos58/status/1069911723635863553,128160503209,0,716,716,,,19,IKSV
128162465397,1648674,"Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs","Koreografisini Bengi Sevim Yörükün üstlendii Mut isimli performans, 4 Aral1k Sal1 ak_am1 22. 0stanbul Tiyatro Festivali kapsam1nda Akbank Sanatta. https://t.co/BC3rl7hVsa https://t.co/Bz3m5773Gs",https://twitter.com/AsliCulhaoglu/status/1069989034825531392,"2018-12-04 16:17:19+00:00",twitter,tr,,0,positive,AsliCulhaoglu,https://twitter.com/AsliCulhaoglu,https://www.instagram.com/p/Bq4XYi4B2Ix/,128144062505,0,2473,2473,,,23,IKSV
128162837688,1648674,"@nicolandbart Abi 5 y1l önce b1 arkada_1n tavsiyesiyle biraz dinleyip 0KSV konserine gitmi_tim. Kafam _i_ti ya :( t& https://t.co/2yIBbAHRvx","@nicolandbart Abi 5 y1l önce b1 arkada_1n tavsiyesiyle biraz dinleyip 0KSV konserine gitmi_tim. Kafam _i_ti ya :( t& https://t.co/2yIBbAHRvx",https://twitter.com/Coinolov1/status/1070001646871052288,"2018-12-04 17:07:26+00:00",twitter,tr,TR,0,negative,Coinolov1,https://twitter.com/Coinolov1,,,0,177,177,,,15,IKSV
128168398363,1648674,"& holiday #travelphotography #travelholic #travelers #fotograf #fotografkulubum #fotografcilar #europe #asia #africa #southamerica #northamerica #turkiye #türkiye #oan #moments #iksv #etc #kadrajimdan #anilarinisakla #blackwhitephotography #blackwhite","Muang Sing/Laos #photoart #photogrid #photograph #photographer #photography #photos #photooftheday #photo #holiday #travelphotography &",https://www.instagram.com/p/Bq_iEGqhdG0/,"2018-12-05 04:44:37+00:00",images,tr,,0,positive,,http://instagram.com/erkanalize,https://www.instagram.com/p/BqMQa4aHqYA/,127997428419,0,,,,,,IKSV
128168398760,1648674,"Bu ak_am bunu gördüm ya, daha ne olsun. Pixel   #isttiyatrofest #tiyatrobirkezya_an1r #iksv #zorluperformanssanatlarimerkezi","Bu ak_am bunu gördüm ya, daha ne olsun. Pixel #isttiyatrofest #tiyatrobirkezya_an1r #iksv #zorluperformanssanatlarimerkezi",https://www.instagram.com/p/Bq-qpdFAl_1/,"2018-12-04 20:46:09+00:00",images,tr,,0,neutral,,http://instagram.com/isilsuvural,,,0,,,,,,IKSV
128168421359,1648674,"Zebercetin dile geldii oyun","Çünkü kendisi _imdi de tiyatro sahnesinde boy göstermekte. Romandan tek ki_ilik sahne uyarlamas1n1 Firuze Engin yapm1_, yönetmenlii ayn1 zamanda 0stanbul Film Festivali Direktörü olan Kerem Ayan üstleniyor.",http://www.milliyet.com.tr/yazarlar/asu-maro/zebercet-in-dile-geldigi-oyun-2789622/,"2018-12-05 05:17:55+00:00",news,tr,TR,0,neutral,"Eklenme Tarihi, Parçal1 Bulutlu, Tüm Yaz1lar1",http://www.milliyet.com.tr,,,0,,,2444600,,72,IKSV
128168512069,1648674,"RT @iksv_istanbul: Ne ya_1yorsak, ne yap1yorsak her _ey sanat için. 46 y1ld1r seve seve 0KSV.
#seveseve #0KSV https://t.co/5fSNCBBksK","RT @iksv_istanbul: Ne ya_1yorsak, ne yap1yorsak her _ey sanat için. 46 y1ld1r seve seve 0KSV. #seveseve #0KSV https://t.co/5fSNCBBksK",https://twitter.com/mukreminkizi/status/1070086404846309377,"2018-12-04 22:44:14+00:00",twitter,tr,TR,0,positive,mukreminkizi,https://twitter.com/mukreminkizi,,,1,104,531,,,14,IKSV
128168652174,1648674,"22. 0stanbul Tiyatro Festivali kapsam1nda ilk gösterimi gerçekle_tirilen Sahibinin Sesi, 4-16 Aral1k tarihleri aras1nda Üsküdar Tekel Sahnesinde 

0stanbul Devlet Tiyatrosunun 1930lar1n Kuzguncukunda bir konakta geçen yen1 oyunu; paranoyak, ya_am &",https://www.facebook.com/tiyatrolarcomtr/photos/a.869108769793037/1910527395651164/?type=3,http://www.facebook.com/tiyatrolarcomtr/posts/1910527758984461,"2018-12-04 13:17:06+00:00",facebook,tr,,0,neutral,Tiyatrolar.com.tr,https://www.facebook.com/profile.php?id=611275152243068,,,0,9141,9141,,,23,IKSV
128169025010,1648674,"& Piano Competition Final Performans1n1 https://t.co/kFPFI0h39i adresinden izleyebilirsiniz. Hakettii bu ba_ar1s1n1 içtenlikle kutluyoruz.

#iksv #borusansanat #andante #pekinels #pianist #classicalmusic #piano #klasikmüzik https://t.co/q58aFCG6Sr","Hakettii bu ba_ar1s1n1 içtenlikle kutluyoruz.#iksv #borusansanat #andante #pekinels #pianist #classicalmusic #piano #klasikmüzik https://t.co/q58aFCG6Sr",https://twitter.com/cigdemgng/status/1070220184387022848,"2018-12-05 07:35:50+00:00",twitter,tr,,0,positive,cigdemgng,https://twitter.com/cigdemgng,https://twitter.com/glycmr/status/1069486757887033344,128149841132,0,1484,1484,,,21,IKSV
128169185848,1648674,"RT @tsarbmusic: Istanbul 7/12 @saloniksv https://t.co/EOpcz8AUFo https://t.co/hPr0S6hFzL","RT @tsarbmusic: Istanbul 7/12 @saloniksv https://t.co/EOpcz8AUFo https://t.co/hPr0S6hFzL",https://twitter.com/maiismak/status/1070229274580406272,"2018-12-05 08:11:57+00:00",twitter,tr,,0,positive,maiismak,https://twitter.com/maiismak,http://www.megahaber27.com/11449-Tarihte-bugun-neler-oldu.html,128069438447,0,127,127,,,15,IKSV
128169478737,1648674,"& da gerçekle_ecek Khruangbin konserinin biletleri tamamen tükendi, 8 ve 10 ^ubat 2019'daki konserlerin bilet sat1_1 ise Biletix ve 0KSV'de devam ediyor. Youn ilginize te_ekkürler, konserlerde görü_ürüz! #birliktegüzel #saloniksv https://t.co/GuwzFUvBD8","9 ^ubat 2019'da gerçekle_ecek Khruangbin konserinin biletleri tamamen tükendi, 8 ve 10 ^ubat 2019'daki konserlerin bilet sat1_1 ise Biletix ve 0KSV'de devam ediyor. Youn ilginize te_ekkürler, konserlerde görü_ürüz!",https://twitter.com/bugraorcan/status/1070246001263472641,"2018-12-05 09:18:25+00:00",twitter,tr,,0,positive,bugraorcan,https://twitter.com/bugraorcan,,,2,1309,2676,,,21,IKSV
128169479371,1648674,"Havas1na, suyuna, folkuna, elektroniine hayran olduumuz Nordik corafyan1n son armaanlar1ndan, indie elektronik müzisyeni Ásgeir, 2 Mart'ta Salon'da. Biletler yar1ndan itibaren @Biletix ve 0KSV'de.
#saloniksv #birliktegüzel https://t.co/5Fscq1nSoz","Havas1na, suyuna, folkuna, elektroniine hayran olduumuz Nordik corafyan1n son armaanlar1ndan, indie elektronik müzisyeni Ásgeir, 2 Mart'ta Salon'da. Biletler yar1ndan itibaren @Biletix ve 0KSV'de. #saloniksv #birliktegüzel https://t.co/5Fscq1nSoz",https://twitter.com/bugraorcan/status/1070246015956070406,"2018-12-05 09:18:29+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,,,0,1309,1309,,,21,IKSV
128169545792,1648674,"RT @saloniksv: Indie folk dinleyicisinden black metal takipçisine herkesi kendine hayran b1rakan bir vokal, Salon'u iki ziyaretinde de 0stanbullu izleyiciyle unutulmaz bir ba kuran ABDli _ark1c1 ve söz yazar1 Marissa Nadler, 18 ve 19 Nisan'da Salon'da &","RT @saloniksv: Indie folk dinleyicisinden black metal takipçisine herkesi kendine hayran b1rakan bir vokal, Salon'u iki ziyaretinde de 0stanbullu izleyiciyle unutulmaz bir ba kuran ABDli _ark1c1 ve söz yazar1 Marissa Nadler, 18 ve 19 &",https://twitter.com/bugraorcan/status/1070246029168164864,"2018-12-05 09:18:32+00:00",twitter,tr,TR,0,positive,bugraorcan,https://twitter.com/bugraorcan,,,0,1309,1309,,,21,IKSV
128169705198,1648674,"& devam ediyor. 

TSKBnin @muzikfestivali i_birliiyle ba_latt11 Yar1n1n Kad1n Y1ld1zlar1 projesi, ikinci y1l1nda da yeni ufuklara aç1lmak için destek arayan genç kad1n müzisyenlerin ba_vurular1n1 bekliyor. #istmüzikfest #0KSV https://t.co/HrfWP8dQ0k","#istmüzikfest #0KSV https://t.co/HrfWP8dQ0k",https://twitter.com/anarsikgelin/status/1070257823244783617,"2018-12-05 10:05:24+00:00",twitter,tr,,0,positive,anarsikgelin,https://twitter.com/anarsikgelin,https://twitter.com/7thgizemdemir/status/1069885723678048256,128159933146,0,229,229,,,16,IKSV
128169871515,1648674,"#0KSV her zaman","#0KSV her zaman",https://twitter.com/celikk_tuba/status/1070265814044037120,"2018-12-05 10:37:09+00:00",twitter,tr,,0,positive,celikk_tuba,https://twitter.com/celikk_tuba,,,0,19,19,,,11,IKSV
128170101746,1648674,"& efsa #efod #fotografine #artistannbul #fotosek #photomarathon #fotomaraton #photomaraton #istanbulfotomaraton #saltgalata #iksv #kask #sagüsad #fsk #gafsad #gifsad #afad #photoline #photoplay #gezginfoto #digitalphotography #tfsf#büfod #bufsad &","ARA GÜLER An1s1na Yemekte PhotoMaraton 2019@ #ifsak#afsad#anadolufotorafdergisi #anafod #ifod_official #efsa #efod #fotografine #artistannbul #fotosek &",https://www.instagram.com/p/BrAMeXch9G2/,"2018-12-05 10:56:20+00:00",images,tr,,0,neutral,,http://instagram.com/photomaraton,,,0,,,,,,IKSV
128170282816,1648674,"8-11 Aral1k 2018 tarihlerinde 21. kez seyirciyle bulu_acak Randevu 0stanbul Film Festivali bu y1l Frans1z Sinemas1n1n Büyük Ustalar1 ve Çada_ Frans1z Sinemas1 ba_l1kl1 iki bölümde Frans1z sinemas1na odaklan1yor.
0stanbul Frans1z Kültür Merkezi &","Institut français de Turquie / Türkiye Frans1z Kültür Merkezi'nin gönderisinden fotoraflar https://www.facebook.com/InstitutfrancaisdeTurquie/photos/a.233263263398222/2140422809348915/?type=3",http://www.facebook.com/InstitutfrancaisdeTurquie/posts/2140432119347984,"2018-12-03 12:27:08+00:00",facebook,tr,,0,neutral,"Institut français de Turquie / Türkiye Frans1z Kültür Merkezi",https://www.facebook.com/profile.php?id=163226007068615,,,0,11847,11847,,,24,IKSV
128170324067,1648674,"Randevu 0stanbul Film Festivali bu y1l Frans1z Sinemas1n1n Büyük Ustalar1 ve Çada_ Frans1z Sinemas1 ba_l1kl1 iki& https://t.co/TOYdKgNkjM","Randevu 0stanbul Film Festivali bu y1l Frans1z Sinemas1n1n Büyük Ustalar1 ve Çada_ Frans1z Sinemas1 ba_l1kl1 iki& https://t.co/TOYdKgNkjM",https://twitter.com/ifturquie/status/1070285585573654528,"2018-12-05 11:55:43+00:00",twitter,tr,TR,0,neutral,ifturquie,https://twitter.com/ifturquie,,,0,3921,3921,,,24,IKSV
128170329060,1648674,"#IF @ifturquie:  Randevu 0stanbul Film Festivali bu y1l Frans1z Sinemas1n1n Büyük Ustalar1 ve Çada_ Frans1z Sinema& https://t.co/xb0tYsjcl4","#IF @ifturquie: Randevu 0stanbul Film Festivali bu y1l Frans1z Sinemas1n1n Büyük Ustalar1 ve Çada_ Frans1z Sinema& https://t.co/xb0tYsjcl4",https://twitter.com/DiploMix/status/1070285836745355269,"2018-12-05 11:56:43+00:00",twitter,tr,,0,neutral,DiploMix,https://twitter.com/DiploMix,,,0,8525,8525,,,28,IKSV
128170495644,1648674,"Yeni y1la girerken yeni umutlara 0talyan neo-klasik piyanisti Federico Albenese'nin notalar1 fon müzii olacak. 12 ve 13 Aral1k'taki konserlerin biletleri Biletix ve 0KSV'de: https://t.co/IgwDWiJuM1
#saloniksv https://t.co/ipqdHNBJWs","Yeni y1la girerken yeni umutlara 0talyan neo-klasik piyanisti Federico Albenese'nin notalar1 fon müzii olacak. 12 ve 13 Aral1k'taki konserlerin biletleri Biletix ve 0KSV'de: https://t.co/IgwDWiJuM1 #saloniksv https://t.co/ipqdHNBJWs",https://twitter.com/bugraorcan/status/1070292818462208000,"2018-12-05 12:24:27+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,,,1,1309,1418,,,21,IKSV
128170497193,1648674,"Ba_ka Sinema, Filmekimi bundan sonra hdfilmcehennemi linki payla_s1n bari, ben de Sinemia üyeliimi iptal ediyorum.
https://t.co/cpp3RhmcpD","Ba_ka Sinema, Filmekimi bundan sonra hdfilmcehennemi linki payla_s1n bari, ben de Sinemia üyeliimi iptal ediyorum. https://t.co/cpp3RhmcpD",https://twitter.com/SinaTheMechanic/status/1070292894446161921,"2018-12-05 12:24:45+00:00",twitter,tr,,0,neutral,SinaTheMechanic,https://twitter.com/SinaTheMechanic,,,0,428,428,,,18,IKSV
128170669320,1648674,"0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak!

0KSV Alt Kat, 0KSV binas1nda kamusal alan yaratarak, y1l boyunca farkl1 gruplara kültür-sanat1 deneyimleme ve kendini ifade etme f &","0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak!",https://twitter.com/FundaYi42666015/status/1070300303961063424,"2018-12-05 12:54:12+00:00",twitter,tr,TR,0,neutral,FundaYi42666015,https://twitter.com/FundaYi42666015,,,11,18,34962,,,11,IKSV
128170669732,1648674,"0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak!

0KSV Alt Kat, 0KSV binas1nda kamusal alan yaratarak, y1l boyunca farkl1 gruplara kültür-sanat1 deneyimleme ve kendini ifade etme f &","0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak!",https://twitter.com/SedaVurgan/status/1070300323074465793,"2018-12-05 12:54:16+00:00",twitter,tr,TR,0,neutral,SedaVurgan,https://twitter.com/SedaVurgan,https://twitter.com/FundaYi42666015/status/1070300303961063424,128170669320,0,4,4,,,9,IKSV
128170752250,1648674,"0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak!

0KSV Alt Kat, 0KSV binas1nda kamusal alan yaratarak, y1l boyunca farkl1 gruplara kültür-sanat1 deneyimleme ve kendini ifade etme f &","0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak!",https://twitter.com/aslihantuna/status/1070304090075344902,"2018-12-05 13:09:15+00:00",twitter,tr,TR,0,neutral,aslihantuna,https://twitter.com/aslihantuna,https://twitter.com/FundaYi42666015/status/1070300303961063424,128170669320,0,1173,1173,,,20,IKSV
128170775202,1648674,"0KSV Alt Kat: Örenme ve Etkile_im Alan1 https://t.co/A2O6VkElYg","0KSV Alt Kat: Örenme ve Etkile_im Alan1 https://t.co/A2O6VkElYg",https://twitter.com/otekisinema/status/1070305021986623489,"2018-12-05 13:12:57+00:00",twitter,tr,TR,0,positive,otekisinema,https://twitter.com/otekisinema,,,8,42849,68863,,,35,IKSV
128170779640,1648674,"& Henryk Wieniawski birincisi @verikotchumburidze'yi 8. Donizetti Klasik Müzik Ödülleri Y1l1n Yayl1 Çalg1lar Yorumcusu ödülü için içtenlikle kutluyoruz. 
#dünyasahnelerindegençmüzisyenler #iksv #borusan #keman #andante #pekinels #EnerjimizBitmez @tupras","#dünyasahnelerindegençmüzisyenler #iksv #borusan #keman #andante #pekinels #EnerjimizBitmez @tupras",https://www.instagram.com/p/BrAZj8fHsDn/,"2018-12-05 12:49:33+00:00",images,tr,,0,positive,,http://instagram.com/pekinels,,,3,,2302,,,,IKSV
